Name	Set	ImageFile	Type	Stage	HP	Weakness	Resistance	RetreatCost	Rarity	Text
Ampharos (BWBSP)	BWBSP	BWBSP_067	Lightning	Stage 2 - Flaaffy	140	Fighting x2		2	Promo	[L] Random Spark: This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | [L][L][C] Electricannon: 60+ damage. You may discard all [L] Energy attached to this Pokemon. If you do, this attack does 60 more damage.
Meloetta (BWBSP-1)	BWBSP	BWBSP_068	Psychic	Basic	80	Psychic x2		1	Promo	[P] Sing: The Defending Pokemon is now Asleep. | [P][C][C] Psyburn: 50 damage.
Meloetta (BWBSP-2)	BWBSP	BWBSP_069	Fighting	Basic	80	Psychic x2		1	Promo	[F] Smack: 10 damage. | [F][C][C] Acrobatics: 40+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Virizion (BWBSP)	BWBSP	BWBSP_070	Grass	Basic	100	Fire x2	Water -20	1	Promo	Ability: Justified. Each of this Pokemon's attacks does 50 more damage to [D] Pokemon (before applying Weakness and Resistance). | [G][C][C] Leaf Blade: 50+ damage. Flip a coin. If heads, this attack does 30 more damage.
Terrakion (BWBSP)	BWBSP	BWBSP_071	Fighting	Basic	130	Grass x2		4	Promo	Ability: Justified. Each of this Pokemon's attacks does 50 more damage to [D] Pokemon (before applying Weakness and Resistance). | [F][F][C][C] Crushing Blow: 80 damage. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.
Cobalion (BWBSP)	BWBSP	BWBSP_072	Metal	Basic	120	Fire x2	Psychic -20	3	Promo	Ability: Justified. Each of this Pokemon's attack does 50 more damage to [D] Pokemon (before applying Weakness and Resistance). | [M][M][C] Iron Head: 60+ damage. Flip a coin until you get tails. This attack does 20 more damage for each heads.
Darkrai (BWBSP)	BWBSP	BWBSP_073	Darkness	Basic (Plasma)	110	Fighting x2	Psychic -20	2	Promo	[D][C] Hide in Shadows: 30 damage. You may switch this Pokemon with 1 of your Benched Pokemon. | [D][D][C][C] Dark Hole: 90 damage. Flip a coin. If heads, the Defending Pokemon is now Asleep.
Giratina (BWBSP)	BWBSP	BWBSP_074	Psychic	Basic (Plasma)	130	Darkness x2		3	Promo	[P][C][C] Hex: 50+ damage. If the Defending Pokemon is affected by a Special Condition, this attack does 50 more damage. | [P][P][C][C] Shadow Claw: 90 damage. Discard a random card from your opponent's hand.
Metagross (BWBSP)	BWBSP	BWBSP_075	Psychic	Stage 2 - Metang (Plasma)	140	Psychic x2		2	Promo	Ability: Plasma Search. Once during your turn (before your attack), you may search your deck for a Team Plasma card, reveal it, and put it in your hand. Shuffle your deck afterward. You may not use an Ability with the same name during your turn. | [P][C][C][C] Mind Bend: 60 damage. The Defending Pokemon is now Confused.
Electrode (BWBSP)	BWBSP	BWBSP_076	Lightning	Stage 1 - Voltorb (Plasma)	100	Fighting x2		0	Promo	[L] Electribeam: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [L][C][C] Self Destruct: 100 damage. This Pokemon does 100 damage to itself.
Pikachu (BWBSP-2)	BWBSP	BWBSP_077	Lightning	Basic	60	Fighting x2		1	Promo	[C] Tail Whap: 10 damage. | [L][C][C] Thundershock: 30 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Raichu (BWBSP)	BWBSP	BWBSP_078	Lightning	Stage 1 - Pikachu	100	Fighting x2		1	Promo	[L][C] Quick Attack: 30+ damage. Flip a coin. If heads, this attack does 20 more damage. | [L][C][C] Thunder Blast: 90 damage. Discard an Energy attached to this Pokemon.
Landorus (BWBSP-2)	BWBSP	BWBSP_079	Fighting	Basic (Plasma)	110	Water x2	Lightning -20	2	Promo	[F][C] Extrasensory: 20+ damage. If you have the same number of cards in your hand as your opponent, this attack does 30 more damage. | [F][F][C][C] Rock Tomb: 90 damage. The Defending Pokemon can't retreat during your opponent's next turn.
Druddigon (BWBSP)	BWBSP	BWBSP_080	Dragon	Basic (Plasma)	100	Dragon x2		2	Promo	[C] Taunt: Switch 1 of your opponent's Benched Pokemon with the Defending Pokemon. | [R][W][C] Boost Claw: 60 damage. During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance).
Thundurus-EX (BWBSP)	BWBSP	BWBSP_081	Lightning	Basic (EX) (Plasma)	170	Fighting x2		1	Promo	[L] Raiden Knuckle: 30 damage. Attach an Energy card from your discard pile to 1 of your Benched Team Plasma Pokemon. | [L][L][C][C] Thunderous Noise: 90 damage. If this Pokemon has any Plasma Energy attached to it, discard an Energy attached to the Defending Pokemon. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Deoxys-EX (BWBSP)	BWBSP	BWBSP_082	Psychic	Basic (EX) (Plasma)	170	Psychic x2		2	Promo	Ability: Power Connect. Your Team Plasma Pokemon's attacks (excluding Deoxys-EX) do 10 more damage to the Active Pokemon (before applying Weakness and Resistance). | [P][C] Helix Force: 30+ damage. If this Pokemon has any Plasma Energy attached to it, this attack does 30 more damage for each Energy attached to the Defending Pokemon. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Lugia-EX (BWBSP)	BWBSP	BWBSP_083	Colorless	Basic (EX) (Plasma)	180	Lightning x2	Fighting -20	2	Promo	Ability: Overflow. If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card. | [C][C][C][C] Plasma Gale: 120 damage. Discard a Plasma Energy attached to this Pokemon. If you can't discard a Plasma Energy, this attack does nothing. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Porygon-Z (BWBSP)	BWBSP	BWBSP_084	Colorless	Stage 2 - Porygon2 (Plasma)	130	Fighting x2		1	Promo	Ability: Plasma Transfer. As often as you like during your turn (before your attack), you may move a Plasma Energy attached to 1 of your Pokemon to another of your Pokemon. | [C][C][C] Tri Attack: 50x damage. Flip 3 coins. This attack does 50 damage times the number of heads.
Lucario (BWBSP)	BWBSP	BWBSP_085	Fighting	Stage 1 - Riolu	100	Psychic x2		2	Promo	Ability: Intuition. When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may draw 2 cards. | [F][C][C] Fast Punch: 60+ damage. Flip a coin. If heads, this attack does 30 more damage.
Genesect (BWBSP-1)	BWBSP	BWBSP_086	Grass	Basic (Plasma)	100	Fire x2		2	Promo	[G][C] Signal Beam: 30 damage. Flip a coin. If heads, the Defending Pokemon is now Confused. | [G][G][C][C] Overdrive Smash: 60 damage. During your next turn, this Pokemon's Overdrive Smash attack does 60 more damage (before applying Weakness and Resistance).
Leafeon (BWBSP)	BWBSP	BWBSP_087	Grass	Stage 1 - Eevee	90	Fire x2	Water -20	1	Promo	[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 30 more damage. | [G][C] Energy Assist: 40 damage. Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.
Flareon (BWBSP)	BWBSP	BWBSP_088	Fire	Stage 1 - Eevee	90	Water x2		1	Promo	[C] Sand-Attck: 20 damage. If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. | [R][C][C] Fire Slash: 60+ damage. You may discard a [R] Energy attached to this Pokemon. If you do, this attack does 30 more damage.
Vaporeon (BWBSP)	BWBSP	BWBSP_089	Water	Stage 1 - Eevee	110	Lightning x2		2	Promo	[C] Muddy Water: 20 damage. Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | [W][C][C] Spiral Drain: 60 damage. Heal 20 damage from this Pokemon.
Glaceon (BWBSP)	BWBSP	BWBSP_090	Water	Stage 1 - Eevee	90	Metal x2		1	Promo	[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 30 more damage. | [W][C] Reflect Energy: 40 damage. Move an Energy from this Pokemon to 1 of your Benched Pokemon.
Jolteon (BWBSP)	BWBSP	BWBSP_091	Lightning	Stage 1 - Eevee	90	Fighting x2		0	Promo	[C] Electrigun: 20+ damage. You may discard a [L] Energy attached to this Pokemon. If you do, this attack does 40 more damage. | [L][C][C] Pin Missile: 40x damage. Flip 4 coins. This attack does 40 damage times the number of heads.
Espeon (BWBSP)	BWBSP	BWBSP_092	Psychic	Stage 1 - Eevee	90	Psychic x2		1	Promo	Ability: Solar Revelation. Prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon that has any Energy attached to it. | [P][C][C] Psy Report: 60 damage. Your opponent reveals his or her hand.
Umbreon (BWBSP)	BWBSP	BWBSP_093	Darkness	Stage 1 - Eevee	100	Fighting x2	Psychic -20	2	Promo	[C][C] Shadow Drain: 30 damage. Heal from this Pokemon the same amount of damage you did to the Defending Pokemon. | [D][C][C] Slashing Strike: 80 damage. This Pokemon can't use Slashing Strike during your next turn.
Eevee (BWBSP-1)	BWBSP	BWBSP_094	Colorless	Basic	60	Fighting x2		1	Promo	[C] Growl: During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance). | [C][C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 more damage.
Champions Festival (BWBSP)	BWBSP	BWBSP_095		Trainer - Stadium					Promo	Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon. | This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
Tornadus-EX (BWBSP)	BWBSP	BWBSP_096	Colorless	Basic (EX)	170	Lightning x2	Fighting -20	1	Promo	[C][C] Blow Through: 30+ damage. If there is any Stadium card in play, this attack does 30 more damage. | [C][C][C] Power Blast: 100 damage. Flip a coin. If tails, discard an Energy attached to this Pokemon. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Eevee (BWBSP-2)	BWBSP	BWBSP_097	Colorless	Basic	60	Fighting x2		1	Promo	[C] Growl: During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance). | [C][C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 more damage.
Mew (BWBSP)	BWBSP	BWBSP_098	Psychic	Basic	60	Psychic x2		1	Promo	Ability: Psyscan. Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may have your opponent reveal his or her hand. | [P] Psychic Exchange: Shuffle your hand into your deck. Then, draw 6 cards.
Genesect (BWBSP-2)	BWBSP	BWBSP_099	Grass	Basic	110	Fire x2		2	Promo	[C][C] Hyper Beam: 30 damage. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | [G][G][C] Breaker Bazooka: 100 damage. Discard all [G] Energy attached to this Pokemon.
N (BWBSP)	BWBSP	BWBSP_100		Trainer - Supporter					Promo	Each player shuffles his or her hand into his or her deck. Then, each player draws a card for each of his or her remaining Prize cards. | You may play only 1 Supporter card during your turn (before your attack).
Genesect (BWBSP-3)	BWBSP	BWBSP_101	Grass	Basic	110	Fire x2		2	Promo	[C][C] Hyper Beam: 30 damage. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | [G][G][C] Breaker Bazooka: 100 damage. Discard all [G] Energy attached to this Pokemon.
Lillipup (TK5-1)	TK5	TK5E_001	Colorless	Basic	50	Fighting x2		1		[C] Pickup: Put an Item card from your discard pile into your hand. | [C] Bite: 10 damage.
Fighting Energy (TK5-1)	TK5	TK5E_002		Energy					Energy	
Fighting Energy (TK5-2)	TK5	TK5E_003		Energy					Energy	
Energy Switch (TK5)	TK5	TK5E_004		Trainer - Item						Move a basic Energy from 1 of your Pokemon to another of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Fighting Energy (TK5-3)	TK5	TK5E_005		Energy					Energy	
Fighting Energy (TK5-4)	TK5	TK5E_006		Energy					Energy	
Fighting Energy (TK5-5)	TK5	TK5E_007		Energy					Energy	
Fighting Energy (TK5-6)	TK5	TK5E_008		Energy					Energy	
Fighting Energy (TK5-7)	TK5	TK5E_009		Energy					Energy	
Fighting Energy (TK5-8)	TK5	TK5E_010		Energy					Energy	
Timburr (TK5-1)	TK5	TK5E_011	Fighting	Basic	60	Psychic x2		1		[F][F] Pound: 30 damage.
Audino (TK5-1)	TK5	TK5E_012	Colorless	Basic	80	Fighting x2		2		[C][C] Doubleslap: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Drilbur (TK5-1)	TK5	TK5E_013	Fighting	Basic	70	Water x2	Lightning -20	2		[C] Hone Claws: During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance). | [F] Scratch: 10 damage.
Gurdurr (TK5)	TK5	TK5E_014	Fighting	Stage 1 - Timburr	80	Psychic x2		2		[C] Bulk Up: 20 damage. During your next turn, each of this Pokemon's attacks does 20 more damage (before applying Weakness and Resistance). | [F][F][C] Pound: 60 damage.
Potion (TK5-1)	TK5	TK5E_015		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
PlusPower (TK5-1)	TK5	TK5E_016		Trainer - Item						During this turn, your Pokemon's attacks do 10 more damage to the Active Pokemon (before applying Weakness and Resistance). | You may play as many Item cards as you like during your turn (before your attack).
Excadrill (TK5-1)	TK5	TK5E_017	Fighting	Stage 1 - Drilbur	110	Water x2	Lightning -20	2		[C] Metal Claw: 30 damage. | [F][F][F] Drill Run: 80 damage. Discard an Energy attached to the Defending Pokemon.
Audino (TK5-2)	TK5	TK5E_018	Colorless	Basic	80	Fighting x2		2		[C][C] Doubleslap: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Herdier (TK5)	TK5	TK5E_019	Colorless	Stage 1 - Lillipup	80	Fighting x2		1		[C][C] Collect: Draw 3 cards. | [C][C][C] Bite: 50 damage.
Fighting Energy (TK5-9)	TK5	TK5E_020		Energy					Energy	
Energy Search (TK5-1)	TK5	TK5E_021		Trainer - Item						Search your deck for a basic Energy card, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Fighting Energy (TK5-10)	TK5	TK5E_022		Energy					Energy	
Potion (TK5-2)	TK5	TK5E_023		Trainer - Item						Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Pokemon Communication (TK5-1)	TK5	TK5E_024		Trainer - Item						Reveal a Pokemon in your hand and put it on top of your deck. If you do, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Drilbur (TK5-2)	TK5	TK5E_025	Fighting	Basic	70	Water x2	Lightning -20	2		[C] Hone Claws: During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance). | [F] Scratch: 10 damage.
Fighting Energy (TK5-11)	TK5	TK5E_026		Energy					Energy	
Lillipup (TK5-2)	TK5	TK5E_027	Colorless	Basic	50	Fighting x2		1		[C] Pickup: Put an Item card from your discard pile into your hand. | [C] Bite: 10 damage.
Fighting Energy (TK5-12)	TK5	TK5E_028		Energy					Energy	
Timburr (TK5-2)	TK5	TK5E_029	Fighting	Basic	60	Psychic x2		1		[F][F] Pound: 30 damage.
Excadrill (TK5-2)	TK5	TK5E_030	Fighting	Stage 1 - Drilbur	110	Water x2	Lightning -20	2		[C] Metal Claw: 30 damage. | [F][F][F] Drill Run: 80 damage. Discard an Energy attached to the Defending Pokemon.
Purrloin (TK5-1)	TK5	TK5Z_001	Darkness	Basic	60	Fighting x2	Psychic -20	1		[C] Scratch: 10 damage. | [C][C] Slash: 20 damage.
Watchog (TK5)	TK5	TK5Z_002	Colorless	Stage 1 - Patrat	90	Fighting x2		1		[C][C] Confuse Ray: The Defending Pokemon is now Confused. | [C][C] Hyper Fang: 60 damage. Flip a coin. If tails, this attack does nothing.
Darkness Energy (TK5-1)	TK5	TK5Z_003		Energy					Energy	
Minccino (TK5-1)	TK5	TK5Z_004	Colorless	Basic	60	Fighting x2		1		[C] Tail Slap: 10x damage. Flip 2 coins. This attack does 10 damage times the number of heads.
Darkness Energy (TK5-2)	TK5	TK5Z_005		Energy					Energy	
Darkness Energy (TK5-3)	TK5	TK5Z_006		Energy					Energy	
Darkness Energy (TK5-4)	TK5	TK5Z_007		Energy					Energy	
Darkness Energy (TK5-5)	TK5	TK5Z_008		Energy					Energy	
Darkness Energy (TK5-6)	TK5	TK5Z_009		Energy					Energy	
Darkness Energy (TK5-7)	TK5	TK5Z_010		Energy					Energy	
PlusPower (TK5-2)	TK5	TK5Z_011		Trainer - Item						During this turn, your Pokemon's attacks do 10 more damage to the Active Pokemon (before applying Weakness and Resistance). | You may play as many Item cards as you like during your turn (before your attack).
Patrat (TK5-1)	TK5	TK5Z_012	Colorless	Basic	50	Fighting x2		1		[C] Tackle: 10 damage. | [C][C] Bite: 20 damage.
Zorua (TK5-1)	TK5	TK5Z_013	Darkness	Basic	60	Fighting x2	Psychic -20	1		[C][C] Lunge: 30 damage. Flip a coin. If tails, this attack does nothing.
Pidove (TK5-1)	TK5	TK5Z_014	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 more damage.
Tranquill (TK5)	TK5	TK5Z_015	Colorless	Stage 1 - Pidove	70	Lightning x2	Fighting -20	1		[C] Gust: 20 damage. | [C][C] Quick Attack: 20+ damage. Flip a coin. If heads, this attack does 30 more damage.
Energy Retrieval (TK5)	TK5	TK5Z_016		Trainer - Item						Put 2 basic Energy cards from your discard pile into your hand. | You may play as many Item cards as you like during your turn (before your attack).
Zoroark (TK5-1)	TK5	TK5Z_017	Darkness	Stage 1 - Zorua	100	Fighting x2	Psychic -20	2		[D] Fury Swipes: 20x damage. This 3 coins. This attack does 20 damage times the number of heads. | [D][C][C] Night Daze: 80 damage.
Pokemon Communication (TK5-2)	TK5	TK5Z_018		Trainer - Item						Reveal a Pokemon in your hand and put it on top of your deck. If you do, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Minccino (TK5-2)	TK5	TK5Z_019	Colorless	Basic	60	Fighting x2		1		[C] Tail Slap: 10x damage. Flip 2 coins. This attack does 10 damage times the number of heads.
Darkness Energy (TK5-8)	TK5	TK5Z_020		Energy					Energy	
Pidove (TK5-2)	TK5	TK5Z_021	Colorless	Basic	50	Lightning x2	Fighting -20	1		[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 more damage.
Darkness Energy (TK5-9)	TK5	TK5Z_022		Energy					Energy	
Zorua (TK5-2)	TK5	TK5Z_023	Darkness	Basic	60	Fighting x2	Psychic -20	1		[C][C] Lunge: 30 damage. Flip a coin. If tails, this attack does nothing.
Darkness Energy (TK5-10)	TK5	TK5Z_024		Energy					Energy	
Purrloin (TK5-2)	TK5	TK5Z_025	Darkness	Basic	60	Fighting x2	Psychic -20	1		[C] Scratch: 10 damage. | [C][C] Slash: 20 damage.
Darkness Energy (TK5-11)	TK5	TK5Z_026		Energy					Energy	
Energy Search (TK5-2)	TK5	TK5Z_027		Trainer - Item						Search your deck for a basic Energy card, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Darkness Energy (TK5-12)	TK5	TK5Z_028		Energy					Energy	
Patrat (TK5-2)	TK5	TK5Z_029	Colorless	Basic	50	Fighting x2		1		[C] Tackle: 10 damage. | [C][C] Bite: 20 damage.
Zoroark (TK5-2)	TK5	TK5Z_030	Darkness	Stage 1 - Zorua	100	Fighting x2	Psychic -20	2		[D] Fury Swipes: 20x damage. This 3 coins. This attack does 20 damage times the number of heads. | [D][C][C] Night Daze: 80 damage.
Dratini (DV-1)	DV	DV_001	Dragon	Basic	40	Dragon x2		1	Promo	[G][L] Wrap: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Dratini (DV-2)	DV	DV_002	Dragon	Basic	40	Dragon x2		1	Promo	[G] Hypnotic Gaze: The Defending Pokemon is now Asleep. | [L] Tail Whap: 10 damage.
Dragonair (DV-1)	DV	DV_003	Dragon	Stage 1 - Dratini	70	Dragon x2		2	Promo	[C][C] Tail Whap: 20 damage. | [G][L][C] Dragon Pulse: 70 damage. Discard the top card of your deck.
Dragonair (DV-2)	DV	DV_004	Dragon	Stage 1 - Dratini	70	Dragon x2		2	Promo	[G] Healing Melody: Heal 10 damage from each of your Pokemon. | [L][C] Slam: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Dragonite (DV)	DV	DV_005	Dragon	Stage 2 - Dragonair	150	Dragon x2		3	Promo	[L][C][C] Hyper Beam: 50 damage. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | [G][C][C][C] Hurricane Tail: 60x damage. Flip 4 coins. This attack does 60 damage times the number of heads.
Bagon (DV)	DV	DV_006	Dragon	Basic	50	Dragon x2		1	Promo	[C] Headbutt: 10 damage. | [R][W] Dragon claw: 20 damage.
Shelgon (DV)	DV	DV_007	Dragon	Stage 1 - Bagon	80	Dragon x2		3	Promo	[C] Knock Away: 10+ damage. Flip a coin. If heads, this attack does 20 more damage. | [R][W][C] Rollout: 50 damage.
Salamence (DV)	DV	DV_008	Dragon	Stage 2 - Shelgon	140	Dragon x2		2	Promo	Ability: Scornful Storm. Once during your turn (before your attack), you may have your opponent discard cards from his or her hand until he or she has 4 cards left in his or her hand. | [R][W][C][C] Shred: 90 damage. This attack's damage isn't affected by any effects on the Defending Pokemon.
Latias (DV)	DV	DV_009	Dragon	Basic	100	Dragon x2		1	Promo	[C] Energy Assist: Attach a basic Energy card from you discard pile to 1 of your Benched Pokemon. | [R][P] Sky Heal: 40 damage. If Latios is on your Bench, heal 20 damage from this Pokemon.
Latios (DV)	DV	DV_010	Dragon	Basic	100	Dragon x2		1	Promo	[W][C] Sky Blade: 20 damage. If Latias is on your Bench, this attack does 20 more damage. | [P][C][C] Speed Wing: 60 damage.
Rayquaza (DV)	DV	DV_011	Dragon	Basic	120	Dragon x2		3	Promo	[L] Dragon Pulse: 40 damage. Discard the top 2 cards of your deck. | [R][L][C] Shred: 90 damage. This attack's damage isn't affected by any effects on the Defending Pokemon.
Axew (DV-1)	DV	DV_012	Dragon	Basic	40	Dragon x2		1	Promo	[F] Signs of Evolution: Flip a coin. If heads, search your deck for Fraxure, reveal it, and put it into your hand, Shuffle your deck afterward. | [M] Scratch: 10 damage.
Axew (DV-2)	DV	DV_013	Dragon	Basic	50	Dragon x2		1	Promo	[F][M] Lunge: 30 damage. Flip a coin. If tails, this attack does nothing.
Fraxure (DV-1)	DV	DV_014	Dragon	Stage 1 - Axew	70	Dragon x2		1	Promo	Ability: Grit. If this Pokemon is affected by a Special Condition, each of its attacks does 40 more damage (before applying Weakness and Resistance). | [F][M][C] Dragon Claw: 60 damage.
Fraxure (DV-2)	DV	DV_015	Dragon	Stage 1 - Axew	80	Dragon x2		2	Promo	[M][C] Scratch: 20 damage. | [F][C][C] Sharp Fang: 40 damage.
Haxorus (DV)	DV	DV_016	Dragon	Stage 2 - Fraxure	140	Dragon x2		2	Promo	[C][C] Axe Slugger: 60+ damage. If the Defending Pokemon is a [C] Pokemon, this attack does 60 more damage. | [F][M][C][C] Dragon Pulse: 100 damage. Discard the top card of your deck.
Druddigon (DV)	DV	DV_017	Dragon	Basic	110	Dragon x2		2	Promo	[C][C] Tight Jaw: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [R][W][C] Dragon Tail: 80x damage. Flip 2 coins. This attack does 80 damage times the number of heads.
Exp. Share (DV)	DV	DV_018		Trainer - Item					Promo	When your Active Pokemon is Knocked Out by damage from an opponent's attack, you may move 1 basic Energy card that was attached to that Pokemon to the Pokemon this card is attached to. | You may play as many Item cards as you like during your turn (before your attack).
First Ticket (DV)	DV	DV_019		Trainer - Item					Promo	Before you flip a coin to decide who goes first in a game, you may play this card. Don't flip that coin, and you go first. If both players play First Ticket, flip the coin as normal. (You may play only 1 First Ticket before you flip that coin.) | You may play as many Item cards as you like during your turn (before your attack).
Super Rod (DV)	DV	DV_020		Trainer - Item					Promo	Shuffle 3 in any combination of Pokemon and basic Energy cards from your discard pile back into your deck. | You may play as many Item cards as you like during your turn (before your attack).
Kyurem (DV)	DV	DV_021	Dragon	Basic	130	Dragon x2		2	Promo	[C][C][C] Dragon Claw: 60 damage. | [W][P][C][C] Blizzard: 90 damage. Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Weedle (KSS)	KSS	KSS_001	Grass	Basic	40	Fire x2		1		[G] String Shot: 10 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.
Pansage (KSS)	KSS	KSS_002	Grass	Basic	70	Fire x2		1		[C] Collect: Draw 1 card. | [C][C] Fury Swipes: 10x damage. Flip 3 coins. This attack does 10 damage times the number of heads.
Chespin (KSS)	KSS	KSS_003	Grass	Basic	60	Fire x2		1		[G] Vine Whip: 10 damage. | [G][C] Seed Bomb: 20 damage.
Quilladin (KSS)	KSS	KSS_004	Grass	Stage 1 - Chespin	90	Fire x2		2		[G][C] Leech Seed: 20 damage. Heal 10 damage from this Pokemon. | [G][C][C] Needle Arm: 50 damage.
Chesnaught (KSS)	KSS	KSS_005	Grass	Stage 2 - Quilladin	150	Fire x2		4		[G][C][C] Needle Arm: 50 damage. | [G][G][C][C] Tumbling Attack: 80+ damage. Flip a coin. If heads, this attack does 40 more damage.
Slugma (KSS)	KSS	KSS_006	Fire	Basic	80	Water x2		2		[R][C] Combustion: 20 damage.
Pansear (KSS)	KSS	KSS_007	Fire	Basic	70	Water x2		1		[C] Collect: Draw 1 card. | [C][C] Fury Swipes: 10x damage. Flip 3 coins. This attack does 10 damage times the number of heads.
Fennekin (KSS)	KSS	KSS_008	Fire	Basic	60	Water x2		1		[R] Scratch: 10 damage. | [R][C] Live Coal: 20 damage.
Braixen (KSS)	KSS	KSS_009	Fire	Stage 1 - Fennekin	80	Water x2		1		[R][C] Firebreathing: 20+ damage. Flip a coin. If heads, this attack does 20 more damage. | [R][C][C] Flame Tail: 60 damage.
Delphox (KSS)	KSS	KSS_010	Fire	Stage 2 - Braixen	140	Water x2		2		[R][C] Will-O-Wisp: 30 damage. | [R][C][C][C] Fire Blast: 120 damage. Discard an Energy attached to this Pokemon.
Panpour (KSS)	KSS	KSS_011	Water	Basic	70	Grass x2		1		[C] Collect: Draw 1 card. | [C][C] Fury Swipes: 10x damage. Flip 3 coins. This attack does 10 damage times the number of heads.
Froakie (KSS)	KSS	KSS_012	Water	Basic	60	Grass x2		1		[W] Pound: 10 damage. | [W][C] Water Drip: 20 damage.
Frogadier (KSS)	KSS	KSS_013	Water	Stage 1 - Froakie	80	Grass x2		1		[W] Water Drip: 20 damage. | [W][W][C] Aqua Wave: 40+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Greninja (KSS)	KSS	KSS_014	Water	Stage 2 - Frogadier	140	Grass x2		1		[W] Mat Block: 40 damage. Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon. | [W][W][C] Aqua Edge: 80 damage.
Clauncher (KSS)	KSS	KSS_015	Water	Basic	70	Grass x2		1		[W][C] Water Gun: 20 damage.
Poochyena (KSS)	KSS	KSS_016	Darkness	Basic	60	Fighting x2	Psychic -20	1		[D][C] Bite: 20 damage.
Mightyena (KSS)	KSS	KSS_017	Darkness	Stage 1 - Poochyena	90	Fighting x2	Psychic -20	1		[D][C] Hard Bite: 40+ damage. Flip a coin. If heads, this attack does 20 more damage.
Inkay (KSS)	KSS	KSS_018	Darkness	Basic	60	Fighting x2	Psychic -20	1		[D] Peck: 10 damage.
Pawniard (KSS)	KSS	KSS_019	Metal	Basic	60	Fire x2	Psychic -20	1		[M] Pierce: 10 damage. | [C][C] Cut: 20 damage.
